,name,amenity,lat,lon
9539,Baguette cafe,cafe,49.280456,-123.131581
9541,Starbucks,cafe,49.287236,-123.141423
9542,The Three Brits Public House,pub,49.2870731,-123.1418005
9547,Ethical Kitchen,cafe,49.3230668,-123.1020029
9549,Mean Poutine,fast_food,49.2793561,-123.1234139
9550,Megabite,fast_food,49.2792751,-123.1233421
9551,The Moose,pub,49.2794324,-123.1235884
9552,Tim Hortons,cafe,49.2792354,-123.1227256
9555,Fresh Slice Pizza,fast_food,49.2585993,-123.044779
9557,Subway,fast_food,49.257986700000004,-123.0449264
9561,Jugo Juice,fast_food,49.2848635,-123.124863
9562,Pita Pit,fast_food,49.119491,-122.6652549
9566,Starbucks,cafe,49.2656908,-123.0038687
9567,Cuppajoe Coffee Roasters,cafe,49.2670568,-123.0062791
9589,Round Table Pizza,fast_food,49.1547908,-123.1257818
9590,Jane's Tea Garden,cafe,49.1547412,-123.1257835
9598,Kahve café,cafe,49.2705516,-123.146241
9603,Prado,cafe,49.2841207,-123.1069471
9604,Guilt & Co,pub,49.2836569,-123.1041219
9605,California Tacos to Go,fast_food,49.0517339,-122.3153309
9616,Starbucks,cafe,49.0762012,-122.6689193
9617,Subway,fast_food,49.0758884,-122.6698849
9618,McDonald's,fast_food,49.0764542,-122.6707002
9619,Estrella's Montreal Deli & Cafe,cafe,49.1102191,-122.668383
9621,Quiznos,fast_food,49.0902235,-122.607215
9623,JD Farms,cafe,49.0961285,-122.5375554
9625,Tim Hortons,cafe,49.103395,-122.4903841
9626,Holy Falafel & Shawarma House,fast_food,49.1034726,-122.4921488
9627,No. 5 Orange,bar,49.2830338,-123.0998209
9634,Subway,fast_food,49.198074,-122.812044
9641,Tim Hortons,cafe,49.1928452,-122.8890116
9644,Wendy's,fast_food,49.1776035,-122.6721562
9645,Tim Hortons,cafe,49.1776017,-122.6720141
9648,,bbq,49.0041067,-122.6663017
9652,,food_court,49.2287242,-123.00487
9655,,fast_food,49.1413446,-122.8655179
9684,"Big ""B"" Saloon",bar,49.1340207,-122.3101942
9690,Waves Coffee House,cafe,49.2180636,-122.648318
9694,Tim Hortons,cafe,49.2321736,-123.0312269
9702,Menchie's,ice_cream,49.2801317,-122.8281519
9704,Rose Room Coffee Shop,cafe,49.0533134,-122.3382178
9723,Propaganda Coffee,cafe,49.2804909,-123.0990143
9724,Le Marché St. George,cafe,49.2457153,-123.094297
9725,1181,bar,49.281603,-123.1328977
9726,Disco Cheetah,fast_food,49.2816322,-123.1329448
9728,Pumpjack,bar,49.2814951,-123.1327426
9731,KFC,fast_food,49.2812333,-123.1323093
9744,Café Terra,cafe,49.269881,-123.144966
9748,Starbucks,cafe,49.281246,-123.046993
9752,Starbucks,cafe,49.2727738,-123.1475974
9757,Après-midi,cafe,49.2832144,-123.1047785
9758,Vera's Burger Shack,fast_food,49.2831781,-123.1044747
9771,Tartine Bread and Pies,cafe,49.2802555,-123.130747
9782,Subway,fast_food,49.2318607,-123.0293811
9792,Subway,fast_food,49.1921329,-123.0857202
9795,Quiznos,fast_food,49.1917185,-123.1098172
9798,Starbucks,cafe,49.3509569,-123.2543395
9805,,bbq,49.3270521,-123.1574646
9806,Starbucks,cafe,49.3341106,-123.1796949
9807,Delainy's,cafe,49.3341886,-123.1800055
9815,The Lookout Café,cafe,49.374745,-123.2736184
9816,Whytecliff Park Concession,cafe,49.3724992,-123.2908589
9820,Starbucks,cafe,49.3256455,-123.1406036
9853,Old Abbey Ales,bar,49.056369,-122.3832811
9864,Starbucks,cafe,49.1323977,-122.6679078
9880,Quiznos,fast_food,49.2805438,-122.7929451
9881,Chipotle,fast_food,49.2815417,-123.1211798
9886,Browns Social House,pub,49.2797733,-123.1130766
9888,Far Out Coffee Post,cafe,49.2849149,-123.0599882
9890,McDonald's,fast_food,49.285126,-123.0640036
9893,Yaletown Brewing Company,pub,49.2754345,-123.1209961
9896,Wall Flowers,cafe,49.2803909,-123.12543
9897,Starbucks,cafe,49.2817947,-123.1246565
9898,Pâtisserie Lebeau,cafe,49.269642,-123.144421
9907,Bayside Lounge,bar,49.2872658,-123.1415278
9910,Blue Parrot Coffee,cafe,49.2439478,-123.1073594
9935,Starbucks,cafe,49.2453491,-123.1247917
9936,Shaughnessy Cafe,cafe,49.244046,-123.1238522
9955,Aperture Coffee Bar,cafe,49.2632666,-123.1105064
9974,Starbucks,cafe,49.1206115,-122.8911666
9982,Blenz,cafe,49.3742157,-123.2730541
9983,Starbucks,cafe,49.3743101,-123.2741597
9989,Aperture Coffee Bar,cafe,49.2484101,-123.1008773
9997,Mink,cafe,49.2866225,-123.1153226
9998,Ubuntu Canteen,cafe,49.247691,-123.0899686
10017,Pacific Coffee Roasters,cafe,49.2792111,-123.116158
10018,Salad Loop,fast_food,49.2791142,-123.1158255
10027,Veerji Fish 'n' Grill,fast_food,49.0475189,-122.3368772
10030,Subway,fast_food,49.2183451,-123.0773794
10031,Gold Pan Pizza & Wings,fast_food,49.0447793,-122.3373096
10042,The Drive Coffee Bar,cafe,49.2699444,-123.0694304
10047,Taylight Tasting Room,bar,49.2421323,-122.7551179
10048,Northpaw Tasting Room,bar,49.2529917,-122.7332067
10049,Tinhouse Tasting Lounge,bar,49.251189600000004,-122.732744
10051,1029 Cafe,cafe,49.1937517,-123.1212608
10054,Bean Around The World,cafe,49.2622219,-123.1223325
10058,Popeyes,fast_food,49.038444,-122.2745518
10074,"Maple Pizza, Grace Market",cafe,49.1855553,-122.8991338
10076,Wheat and Barley,cafe,49.2784508,-123.0991718
10079,YaYa's,cafe,49.279583099999996,-123.1241526
10083,Freshslice Pizza,fast_food,49.2816572,-123.1205978
10084,Orange Julius,fast_food,49.2795971,-123.1174151
10085,A&W,fast_food,49.2796191,-123.117481
10087,A&W,fast_food,49.2817133,-123.1206758
10093,Steveston Built Local Taphouse,pub,49.1240805,-123.1809116
10094,Towers Cafe & Bake Shop,cafe,49.0408841,-122.2942369
10098,Mario's,cafe,49.2846002,-123.1171091
10102,The Den,bar,49.2874645,-123.1295818
10110,Cacao 70,ice_cream,49.2819069,-123.1187639
10123,Cravings Coffee,cafe,49.1557868,-122.9127622
10128,Tim Hortons,cafe,49.155787,-122.9116059
10130,Delice,fast_food,49.1550148,-122.911601
10175,Dublin Calling,pub,49.2801019,-123.1213535
10179,Matchstick Coffee Roasters,cafe,49.2786851,-123.0992577
10194,Gemini tea bar,cafe,49.2776328,-123.1310886
10201,Daikichi Sushi,fast_food,49.2774536,-123.1313375
10202,Pho,fast_food,49.277676,-123.1310303
10203,Sushi Coen,fast_food,49.2777387,-123.1309321
10205,Ventura Room,bar,49.2796906,-123.1130707
10206,Red Racer Taphouse,pub,49.2769066,-123.1154049
10207,Rocanini,cafe,49.2770169,-123.1151076
10214,Centennial Beach Cafe,fast_food,49.0149372,-123.0402101
10222,A&W,fast_food,49.2093486,-123.1167129
10223,Tim Hortons,cafe,49.2092621,-123.1166316
10243,Subway,fast_food,49.1980528,-122.978715
10244,A&W,fast_food,49.2765795,-122.7965015
10246,Rosemary Rocksalt,cafe,49.2625653,-123.1012778
10248,Subway,fast_food,49.259913,-123.1013173
10252,Bellagio's Gelato,fast_food,49.2577431,-123.1014053
10257,Uncle Abe's,bar,49.2581178,-123.1009494
10259,Hawker's Delight,fast_food,49.2483723,-123.1012782
10261,McDonald's,fast_food,49.2451512,-123.1015128
10267,The Emerald,bar,49.2801961,-123.0974652
10273,A&W,fast_food,49.2787971,-123.1234582
10278,Our Town Café,cafe,49.2630073,-123.0999351
10284,McDonald's Drive-Thru,fast_food,49.0519086,-122.3094419
10290,Central City Brewing Company,pub,49.1876904,-122.8484563
10291,Best Bite Donair,fast_food,49.2803306,-123.1308594
10294,Starbucks,cafe,49.2859592,-123.1152363
10295,Subway,fast_food,49.284191,-123.1159168
10341,,fast_food,49.2396475,-122.9673974
10345,Silver Valley,bar,49.2197846,-122.6016034
10349,Subway,fast_food,49.0562744,-122.8005676
10350,Panago,fast_food,49.0557436,-122.8006779
10353,Taco Fan,fast_food,49.2197762,-122.6018575
10354,Camp Beer,bar,49.1185646,-122.6782226
10355,Farm Country Tasting Room,bar,49.1051981,-122.6524037
10356,Best Buy Express Kiosk,vending_machine,49.0227612,-122.3800629
10362,,vending_machine,49.0230845,-122.380465
10365,Maple Meadows Tasting Room,bar,49.2207369,-122.5911689
10366,Ridge Brewing,bar,49.2199788,-122.589564
10367,,vending_machine,49.0496975,-122.3119464
10373,Subway,fast_food,49.1267991,-122.6235305
10375,WEEDS,cafe,49.2241883,-123.1019459
10382,Donair Hut,fast_food,49.1044759,-122.6560201
10385,Earls,disused:restaurant,49.3253151,-123.124771
10421,Cartem Donuts,ice_cream,49.2656413,-123.1005753
10427,Amelia Cafe,cafe,49.2127087,-122.9199963
10428,Ultimate Pizza,fast_food,49.2087938,-122.9150854
10433,McDonald's,fast_food,49.2007348,-122.9812202
10447,Starbucks,cafe,49.2121193,-122.9234503
10464,Super Star Veggie Pizza,fast_food,49.0659286,-122.3776546
10466,Wise Club & Hall,pub,49.2772898,-123.0660472
10468,Cedar Cottage Pub,pub,49.2513484,-123.0777934
10469,Bakery Sate,cafe,49.2589012,-123.0699849
10478,,bbq,49.0246584,-122.8185191
10479,Tim Hortons,cafe,49.0304235,-122.7920135
10487,Chance Cafe,cafe,49.2539218,-123.0677981
10488,Commercial Street Cafe,cafe,49.2525689,-123.0681922
10496,Darby's,pub,49.2814612,-123.1051707
10504,Fraternal Order of Eagles Aerie 2638,pub,49.314727,-123.0795961
10511,Marble Slab Creamery,ice_cream,49.3123945,-123.082122
10521,Hugo's Churros,fast_food,49.1967375,-123.139713
10523,Food Folk Eatery,food_court,49.1967543,-123.1398833
10524,Qoola,ice_cream,49.1968203,-123.1402994
10526,Sweet Revenge,cafe,49.2480929,-123.1008145
10531,Laughing Beans Coffee,cafe,49.2814113,-123.0495721
10534,Breka Bakery & Café,cafe,49.278414,-123.1278962
10539,,vending_machine,49.0469434,-122.3031677
10555,,vending_machine,49.0578746,-122.3532357
10563,,vending_machine,49.0519375,-122.3647152
10582,Biltmore Cabaret,bar,49.2603834,-123.096422
10583,Subway,fast_food,49.1027065,-122.6449963
10595,Church's Chicken,fast_food,49.2809841,-123.0574196
10597,Pennyroyal Cafe,cafe,49.281317,-123.0587126
10618,Red Wings,fast_food,49.1139699,-122.6702933
10619,Panago,fast_food,49.1139708,-122.6702357
10620,Freshslice Pizza,fast_food,49.2740753,-123.1220882
10622,Westin Pizza,fast_food,49.1336842,-122.8899902
10629,Breka Bakery & Café,cafe,49.2251092,-123.0909697
10640,Tealips Cafe,cafe,49.2194526,-122.9565497
10642,Freshslice Pizza,fast_food,49.1326408,-123.0911561
10646,Papa John's,fast_food,49.2811916,-122.7958586
10650,Starbucks,cafe,49.1973353,-123.1382237
10651,Fresh Squeezed,fast_food,49.1965921,-123.1386476
10653,hula,fast_food,49.196668,-123.1399053
10654,Chachi's,fast_food,49.1967012,-123.1398557
10655,dirtbelly,fast_food,49.1967335,-123.1398286
10660,Starbucks,cafe,49.2799449,-122.968225
10664,Dairy Queen,fast_food,49.2801689,-122.9665687
10669,Kent's Kitchen,fast_food,49.2793149,-123.0987588
10670,The Bagel Stop,fast_food,49.2860715,-123.1198755
10671,Trees Organic Coffee,cafe,49.2740655,-123.1273593
10672,Unwind,fast_food,49.2784482,-123.125521
10673,Ridge Garden,fast_food,49.2508148,-123.1680215
10678,Taco Bell,fast_food,49.2778413,-122.79513
10680,Fujiya take out,fast_food,49.2870439,-123.1197864
10683,Caritas 9 Coffee Roasters,cafe,49.2235955,-122.9423058
10685,The Loop Cafe,cafe,49.2618829,-123.2530369
10703,Honolulu Coffee,cafe,49.2343946,-123.1548066
10710,Subway,fast_food,49.2186099,-122.9567528
10716,International Deli Cafe,cafe,49.2110582,-123.1304389
10718,Starbucks,cafe,49.2108729,-123.130452
10719,Tugboat Annie's,pub,49.1690214,-122.9902779
10726,Subway,fast_food,49.226921,-123.1288066
10742,Church's Chicken,fast_food,49.2668547,-123.0092836
10759,Parking Meter,vending_machine,49.1241425,-123.182527
10765,,vending_machine,49.0092109,-123.1288306
10767,,vending_machine,49.0091678,-123.1287607
10768,,vending_machine,49.0093828,-123.1286671
10771,Ali Baba Pizza,fast_food,49.0082451,-123.1302634
10773,Frankie's Gourmet Hot Dogs,fast_food,49.0082833,-123.1301965
10776,,vending_machine,49.0077447,-123.1308899
10781,Salt Spring Coffee,cafe,49.0085414,-123.1296657
10783,On The Go Gelato,ice_cream,49.0085035,-123.1299042
10786,Salsa,fast_food,49.0081091,-123.1302736
10788,,vending_machine,49.0092048,-123.128821
10790,,vending_machine,49.0086535,-123.1294995
10791,,vending_machine,49.0098095,-123.1279937
10792,,vending_machine,49.0081508,-123.1302221
10793,Skyway Sandwiches & Salad,fast_food,49.0081843,-123.1303454
10794,Wok n' Roll,fast_food,49.0081311,-123.1304165
10795,,vending_machine,49.0077507,-123.1309013
10796,,vending_machine,49.0091617,-123.1287505
10797,iSalad,fast_food,49.0085395,-123.1298521
10803,Omega Pizza & Wings,fast_food,49.2628059,-122.780611
10804,Samz,pub,49.2637537,-122.7814095
10808,Domino's,fast_food,49.2776544,-123.125186
10814,Dairy Queen,fast_food,49.2257641,-122.9978351
10822,KFC,fast_food,49.2635775,-122.8870037
10838,Davood's Bistro,cafe,49.124967,-123.1810418
10839,,fast_food,49.2538589,-123.0613739
10844,Tim Hortons,cafe,49.190133,-122.8005562
10852,Sciué Italian Bakery Caffé,cafe,49.2732067,-123.1207367
10857,Summit,bar,49.1061326,-122.656578
10858,Match Eatery & Public House Langley,pub,49.1063467,-122.6569933
10863,D-Plus Pizza,fast_food,49.1880039,-122.8465109
10866,Cafe Rosemary,cafe,49.2823797,-123.0742822
10869,Dew Drop Inn,pub,49.0212249,-122.8050316
10871,Dock's Fish & Chips,fast_food,49.0212569,-122.8051581
10872,Starbucks,cafe,49.2515794,-122.9675712
10878,Cones Old Fashioned Ice Cream,ice_cream,49.0220092,-122.8077225
10879,Oceanside Public House,pub,49.021714,-122.8067325
10883,,cafe,49.021888,-122.8073015
10884,Crazy Cows Ice Cream,ice_cream,49.0219041,-122.8073642
10885,Pier Point Café,cafe,49.0219917,-122.807654
10888,Whitby's Coffee House,cafe,49.0230936,-122.8113096
10889,Whitby's Coffee House,ice_cream,49.0231154,-122.8113922
10890,The White Coffee & Ice Cream,cafe,49.0223383,-122.8087908
10891,Seaside Scoops Ice Cream Gelato Caf́e,ice_cream,49.0225353,-122.8094678
10893,The Wafflers,cafe,49.0224187,-122.8090472
10894,Ocean Rock Cafe Gelato & Ice Cream,ice_cream,49.0224366,-122.8091503
10895,Sea Side Coffee,cafe,49.022976,-122.8109114
10897,Zen Tea House,cafe,49.0232917,-122.8119879
10913,Dublin Crossing,pub,49.1242577,-122.7020835
10916,,food_court,49.1843505,-123.1331227
10918,Boothroyd Heritage Coffee,cafe,49.1118121,-122.7563977
10935,Fresh Slice,fast_food,49.2801635,-122.7997254
10962,The Buck & Ear Bar and Grill,pub,49.1256453,-123.1859221
10972,,vending_machine,49.1243047,-122.2977352
10973,,vending_machine,49.1279934,-122.2245483
10975,Wok Box,fast_food,49.1904556,-122.9503879
10977,A&W,fast_food,49.1903259,-122.9491728
10978,Naan Bites,fast_food,49.191552,-122.9477768
11002,Cashbox Karaoke Express,bar,49.1836115,-123.1354488
11004,CoCo Fresh Tea & Juice,cafe,49.184947,-123.1291144
11005,Subway,fast_food,49.3066055,-123.0087435
11006,Starbucks,cafe,49.3056043,-123.0184387
11014,Tim Hortons,cafe,49.2874193,-123.1145811
11026,,vending_machine,49.0218144,-122.3821764
11035,Tim Hortons,cafe,49.0249232,-123.0690851
11038,Freshslice,fast_food,49.0244993,-123.070243
11041,Starbucks,cafe,49.027368,-123.0689767
11124,Red Card Sports Bar + Eatery,bar,49.2793791,-123.120222
11125,JJ Bean,cafe,49.2827821,-123.107962
11126,Metropole,bar,49.2825107,-123.1068062
11128,Hiro Sushi,fast_food,49.2829336,-123.1082494
11131,Grand Union Hotel,pub,49.2817874,-123.1067495
11132,Congee Noodle Delight,fast_food,49.2805664,-123.1062443
11133,Tangram Creamery,cafe,49.2616159,-123.1532497
11136,Common Place Café,cafe,49.0472292,-122.2857628
11138,Hooked Poke Bar,fast_food,49.2806971,-123.1249776
11143,Pokérrito,fast_food,49.2807276,-123.1249285
11144,Trish Juice,fast_food,49.2808062,-123.1248205
11157,Twin Leaf,fast_food,49.2854427,-123.1172593
11158,Pholicious,fast_food,49.284215,-123.112463
11161,Starbucks,cafe,49.284888,-123.1180639
11162,Cafe Artigiano,cafe,49.2848628,-123.1187816
11163,Cafe Artigiano,cafe,49.2831204,-123.1213927
11164,Blenz Coffee,cafe,49.2840267,-123.1122692
11166,My Honey's Buns,cafe,49.2840486,-123.11997
11167,Faubourg Paris,cafe,49.2830645,-123.1214778
11168,Starbucks,cafe,49.2824438,-123.122325
11173,Baghdad Cafe,fast_food,49.2834377,-123.1144759
11174,Pizza Guys,fast_food,49.2772847,-123.1276861
11175,Blue Mountain,cafe,49.276729,-123.1284758
11176,BC's Best Coffee,cafe,49.2765348,-123.1287931
11183,Main Street Tasting Lounge,bar,49.2646995,-123.0994151
11184,,bar,49.3793954,-123.0835597
11185,Petra's Arts Kafe,cafe,49.0248531,-123.0668815
11212,Sunset Beach Consession Stand,cafe,49.2787671,-123.1378619
11218,Jericho Beach Consession,cafe,49.2717194,-123.1915572
11265,Mr. Sub,fast_food,49.2621487,-123.0447635
11267,A&W,fast_food,49.3053018,-123.0316749
11273,Starbucks,cafe,49.2642237,-123.0137679
11277,Starbucks,cafe,49.2324709,-123.0240186
11303,Wendy's,fast_food,49.2283742,-122.8481876
11307,Subway,fast_food,49.2655577,-123.1199868
11315,Subway,fast_food,49.2779076,-123.1277317
11319,La Fontana Cafe,cafe,49.28147,-123.0230924
11322,Starbucks,cafe,49.2709784,-123.087674
11323,Tim Hortons,cafe,49.2721608,-123.0977203
11325,Arbutus Coffee,cafe,49.2662772,-123.1527092
11326,Starbucks,cafe,49.269022,-123.146012
11327,Bel Café,cafe,49.268772,-123.145147
11328,Fresh Bowl,fast_food,49.274141,-123.1200688
11335,Persian Tea House,cafe,49.276885,-123.126064
11373,Cornerstone Coffee Shop,cafe,49.2682302,-123.1661718
11374,Cafe Lokal,cafe,49.2681926,-123.1647073
11378,Flying Wedge Pizza,fast_food,49.2555159,-123.1153245
11381,Tim Hortons,cafe,49.2776017,-123.1272193
11382,Starbucks,cafe,49.2790558,-123.1255832
11383,Starbucks,cafe,49.2767389,-123.1252348
11385,Tim Hortons,cafe,49.0458048,-122.7755207
11390,Five Guys,fast_food,49.0425822,-122.7795333
11392,Tim Hortons,fast_food,49.2233012,-122.671355
11393,Opa! Souvlaki,fast_food,49.2229088,-122.6709902
11395,Vera's Burger Shack,fast_food,49.2216335,-122.6731896
11398,Freshslice Pizza,fast_food,49.1143031,-122.6752938
11399,A&W,fast_food,49.1142429,-122.6753681
11400,Opa! Souvlaki,fast_food,49.1143703,-122.675676
11401,Taco Time,fast_food,49.1142463,-122.6756173
11402,Orange Julius,fast_food,49.1144699,-122.6752018
11403,Triple-O's,fast_food,49.1594153,-122.668815
11409,Social Crust Cafe & Catering,cafe,49.2825678,-123.1113926
11412,Tim Hortons,cafe,49.3117019,-123.0804308
11415,BluHouse Market + Cafe,cafe,49.3269089,-122.9510904
11422,,cafe,49.1641102,-123.1411844
11433,Tim Hortons,cafe,49.111986,-122.6447076
11436,Sumas Mountain Coffee Company,cafe,49.0549085,-122.3167959
11437,Ricardo's Pizza,fast_food,49.0548414,-122.317129
11449,Subway,fast_food,49.0549034,-122.3191707
11452,PIZZA JUNCTION & Snacks,fast_food,49.054702,-122.3255096
11463,Sweets & Beans,cafe,49.2249533,-122.9899105
11466,Yama Cafe,cafe,49.2813234,-123.0632825
11469,Mr Red Cafe,cafe,49.2813135,-123.0608831
11474,Donair Town,fast_food,49.2914507,-123.1351281
11475,Honey Doughnuts & Goodies,cafe,49.3266818,-122.9501214
11476,Domino's,fast_food,49.2336486,-123.0361183
11482,CoCo Fresh Tea & Juice,cafe,49.2106583,-123.1168256
11490,Panago Pizza,fast_food,49.2111569,-123.1408597
11498,Mr. Mustache Bubble Tea,cafe,49.2124748,-123.1406438
11503,Taan Char,cafe,49.2139841,-123.1401327
11504,Bubble Bear Cafe,cafe,49.2126966,-123.1406461
11506,Bubble World,cafe,49.1872388,-123.1301642
11507,Big G Large Fried Chicken,fast_food,49.1872508,-123.1312392
11508,Cafe Savoureux,cafe,49.1872373,-123.1299876
11522,Subway,fast_food,49.267402,-123.2495964
11523,Booster Juice,fast_food,49.2673302,-123.2497546
11524,Starbucks,cafe,49.2672707,-123.249929
11527,Subway,fast_food,49.2780845,-122.9120717
11528,Quesada,fast_food,49.2777723,-122.9114568
11535,Tcby,ice_cream,49.3275206,-123.1569596
11537,Starbucks,cafe,49.2630916,-122.8387533
11545,The Praguery,ice_cream,49.2834894,-123.1067348
11546,Domino's,fast_food,49.2626605,-123.091518
11549,Domino's,fast_food,49.0759261,-122.6701537
11553,Papa John's,fast_food,49.1025718,-122.6463802
11557,Boba Boy,cafe,49.263513,-123.1421078
11562,Starbucks,cafe,49.1152772,-122.6744991
11563,Dairy Queen,fast_food,49.1139702,-122.6699507
11565,BG Urban Cafe,cafe,49.1739173,-123.0709034
11566,Quiznos,fast_food,49.1793429,-123.0695964
11567,Starbucks,cafe,49.1145963,-122.6673314
11568,Quiznos,fast_food,49.1144032,-122.6679644
11580,McDonald's,fast_food,49.3360146,-123.040592
11583,Dairy Queen,fast_food,49.337224,-123.0393895
11584,Little Caesars,fast_food,49.337148,-123.0393919
11587,Wendy's,fast_food,49.3057451,-123.0333659
11588,Tim Hortons,cafe,49.3065535,-123.0345882
11596,La Pache Pizza,fast_food,49.2661695,-123.0694931
11597,Elephant Garden Creamery,ice_cream,49.2662508,-123.0695038
11600,Subway,fast_food,49.2635006,-122.88703
11611,Skyway Sandwiches and Salads,fast_food,49.1970633,-123.176727
11612,Starbucks,cafe,49.197151,-123.1766305
11613,Orange Julius,fast_food,49.1971159,-123.1767861
11620,Meridian Arms Pub,pub,49.2719209,-122.757155
11623,The Bennett Craft & Kitchen,pub,49.2668041,-122.7727603
11625,Fatburger,fast_food,49.2202101,-122.6559304
11627,Starbucks,cafe,49.0080285,-123.1304068
11631,HY Tea Lounge,cafe,49.26957,-123.139846
11633,Starbucks,cafe,49.0280072,-122.2658428
11634,Starbucks,cafe,49.2335878,-123.0657803
11637,Dairy Queen,fast_food,49.235694,-122.8648711
11647,Jugo Juice,fast_food,49.0403191,-122.2693197
11648,Sasha Sushi,fast_food,49.0400443,-122.2690856
11651,Little Caesars,fast_food,49.0399745,-122.2690161
11656,JJ Beans,cafe,49.2861756,-123.1406216
11742,Red Room,bar,49.2842279,-123.1113795
11743,Indigo Age,cafe,49.2834975,-123.1125167
11744,Waffle Frenzy,fast_food,49.2837533,-123.1120999
11746,Subway,fast_food,49.2839142,-123.1123573
11747,Buro,cafe,49.2844688,-123.1103327
11748,Brioche,cafe,49.2841913,-123.1099164
11759,Twelve West,bar,49.2770411,-123.1266332
11760,Milestones,pub,49.2639564,-123.1152029
11764,Booster Juice,fast_food,49.1306397,-122.3180023
11767,Starbucks,cafe,49.1309121,-122.3196309
11770,Little Caesars,fast_food,49.1320933,-122.3220594
11772,A&W,fast_food,49.1326939,-122.3208048
11773,Subway,fast_food,49.1327007,-122.3193809
11774,Kingston,pub,49.280708,-123.1172196
11889,Starbucks,cafe,49.280139,-123.127256
11891,Mucho Burrito,fast_food,49.2787163,-123.1289359
11892,Fountainhead Pub,pub,49.279654,-123.12973
11894,InBetween/Brunch,cafe,49.1263913,-123.0961985
11897,Starbucks,cafe,49.2272003,-122.9992087
11898,Subway,fast_food,49.1044656,-122.6598376
11904,Starbucks,cafe,49.1063618,-122.662628
11908,Creekside Coffee Factory,cafe,49.1203832,-122.6633969
11911,Starbucks,cafe,49.2872169,-123.1285584
11915,Waves Coffee House,cafe,49.278383,-123.1149456
11918,Subway,fast_food,49.2796822,-123.1265354
11919,McDonald's,fast_food,49.1114094,-122.6753063
11921,Sciué,cafe,49.2852515,-123.1161798
11923,Starbucks,cafe,49.2846685,-123.115193
11924,Tim Hortons,cafe,49.284954,-123.115582
11941,Tim Hortons,cafe,49.0889422,-122.5994389
11956,Seedlings,cafe,49.2685879,-123.2577672
11971,Starbucks,cafe,49.1390281,-123.1383973
11980,Pizza Hut,fast_food,49.2808428,-123.0041309
12160,Pizza 64,fast_food,49.0545386,-122.3707411
12162,Subway,fast_food,49.3359336,-123.0715518
12184,The Brighton,bar,49.2812751,-123.0551908
12188,Westcoast Pizza,fast_food,49.1061885,-122.655168
12201,Papa John's,fast_food,49.1187952,-122.8914653
12202,Sundowner,pub,49.1191476,-122.8914658
12220,Artichokes,fast_food,49.0364574,-122.3120906
12227,Blend Bubble Tea,cafe,49.272054,-122.7557372
12231,Starbucks,cafe,49.2063511,-123.030686
12250,Honolulu Coffee,cafe,49.2630659,-123.1165744
12260,,vending_machine,49.2628342,-123.0692772
12261,,vending_machine,49.2628692,-123.0693623
12262,,vending_machine,49.262852,-123.0693223
12264,,vending_machine,49.2726747,-123.1012782
12268,Starbucks,cafe,49.2609883,-123.1155765
12272,,vending_machine,49.2007712,-122.9096428
12273,,vending_machine,49.2006935,-122.9097842
12278,Starbucks,cafe,49.1910842,-122.9471196
12279,Taco Del Mar,fast_food,49.1908367,-122.9496788
12291,Starbucks,cafe,49.1702236,-123.1825064
12296,Starbucks,cafe,49.2960431,-122.8036307
12297,Subway,fast_food,49.2961888,-122.8035842
12325,Starbucks,cafe,49.2612715,-123.2465592
12328,Perugia Italian Caffè,cafe,49.2622036,-123.2449904
12332,Subway,fast_food,49.0372607,-122.2707686
12356,Yaletown Gelato,ice_cream,49.2750378,-123.123373
12357,Bismarck,bar,49.2804152,-123.1074119
12358,Einstein Wrap House,fast_food,49.280541,-123.1074094
12363,Chopsticks on Pho,fast_food,49.1052902,-122.7987092
12364,Java Hut Cafe,cafe,49.1185376,-122.801286
12366,rasoee,fast_food,49.1052857,-122.79856
12373,Off the Grid Waffle Cafe,cafe,49.2306265,-123.0908896
12423,Dairy Queen,fast_food,49.0899906,-123.080656
12436,Salty's,fast_food,49.1039351,-122.7292839
12438,KFC,fast_food,49.1039465,-122.7305423
12439,Pizza Hut Delivery,fast_food,49.1034796,-122.7321762
12440,Subway,fast_food,49.1036626,-122.7326073
12443,De Dutch,fast_food,49.1043183,-122.734523
12446,Pho Newton,fast_food,49.1391411,-122.8431541
12449,Babylon Cafe,fast_food,49.2796131,-123.1239353
12454,Subway,fast_food,49.2747568,-123.1002559
12455,Coco,cafe,49.2668069,-123.0044268
12464,Gateway Deli,cafe,49.2509036,-123.0032704
12465,Pallet Coffee Roasters,cafe,49.2798788,-123.1236378
12467,Subway,fast_food,49.2031768,-122.8792546
12471,Dessert Dynasty,cafe,49.2250154,-122.9994084
12472,Uncle Tetsu,fast_food,49.2257362,-122.9973998
12478,Mrs. Fields Prezelmaker,fast_food,49.2255679,-122.9979729
12479,,vending_machine,49.226126,-122.9986294
12504,5FiftyGame,internet_cafe,49.2833999,-123.1145203
12517,Caffe Barney,bar,49.2592073,-123.1389048
12519,D-Hut Pizza & More,fast_food,49.0461321,-122.3365217
12534,Pizza Pizza,fast_food,49.2629671,-123.0988218
12535,Jenjudan,cafe,49.211253,-123.1401676
12536,Cha Yuan,cafe,49.2740045,-123.1223976
12598,Triple O's,fast_food,49.0431439,-122.2231024
12627,Yellow Dog Brewing,pub,49.2785388,-122.8487087
12628,Moody Ales,pub,49.2786245,-122.8543622
